VFB_ID	external_ID	cell_types
VFB_fw106750	flywire_fafb:720575940618095163	['adult cholinergic neuron', 'transmedullary neuron Tm6']
VFB_fw106730	flywire_fafb:720575940630537850	['adult glutamatergic neuron', 'lamina monopolar neuron L5']
VFB_fw106731	flywire_fafb:720575940628755817	['lamina monopolar neuron L5']
VFB_fw106732	flywire_fafb:720575940616791669	['transmedullary neuron Tm4']
VFB_fw106733	flywire_fafb:720575940607228629	['medulla intrinsic neuron Mi1']
VFB_fw106734	flywire_fafb:720575940627554130	['transmedullary neuron Tm37']
VFB_fw106735	flywire_fafb:720575940618316033	['adult transmedullary Y neuron TmY17']
VFB_fw106736	flywire_fafb:720575940623252749	['T2a neuron', 'adult cholinergic neuron']
VFB_fw106737	flywire_fafb:720575940626275786	['lamina monopolar neuron L5']
VFB_fw106738	flywire_fafb:720575940610765124	['transmedullary neuron Tm5c']
VFB_fw106739	flywire_fafb:720575940620987307	['medulla intrinsic neuron Mi9']
VFB_fw106762	flywire_fafb:720575940626191152	['T2a neuron', 'adult cholinergic neuron']
VFB_fw106763	flywire_fafb:720575940628354247	['adult cholinergic neuron', 'medulla intrinsic neuron Mi10']
VFB_fw106764	flywire_fafb:720575940631110487	['transmedullary Y neuron TmY9']
VFB_fw106765	flywire_fafb:720575940626023824	['distal medullary amacrine neuron Dm8a']
VFB_fw106766	flywire_fafb:720575940622588748	['transmedullary neuron Tm1']
VFB_fw106767	flywire_fafb:720575940626175162	['medulla intrinsic neuron Mi4']
VFB_fw106768	flywire_fafb:720575940637292400	['transmedullary neuron Tm1']
VFB_fw106769	flywire_fafb:720575940630248492	['transmedullary Y neuron TmY3']
VFB_fw106770	flywire_fafb:720575940632065384	['lamina monopolar neuron L5']
VFB_fw106771	flywire_fafb:720575940618217787	['transmedullary Y neuron TmY10']
VFB_fw106772	flywire_fafb:720575940630248748	['T2 neuron']
VFB_fw106751	flywire_fafb:720575940616117772	['transmedullary neuron Tm1']
VFB_fw106752	flywire_fafb:720575940625979696	['T2a neuron', 'adult cholinergic neuron']
VFB_fw106753	flywire_fafb:720575940610896708	['T5b neuron']
VFB_fw106754	flywire_fafb:720575940613481955	['transmedullary neuron Tm4']
VFB_fw106755	flywire_fafb:720575940632804383	['T4d neuron', 'adult glutamatergic neuron']
VFB_fw106756	flywire_fafb:720575940622720726	['T2 neuron']
VFB_fw106757	flywire_fafb:720575940622587980	['T2a neuron', 'adult cholinergic neuron']
VFB_fw106758	flywire_fafb:720575940632736593	['adult lobula intrinsic neuron Li21']
VFB_fw106759	flywire_fafb:720575940633847010	['transmedullary Y neuron TmY5a']
VFB_fw106760	flywire_fafb:720575940619140406	['transmedullary Y neuron TmY5a']
VFB_fw106761	flywire_fafb:720575940638510057	['transmedullary neuron Tm37']
VFB_fw106784	flywire_fafb:720575940630249260	['transmedullary neuron Tm5c']
VFB_fw106785	flywire_fafb:720575940627556690	['lamina monopolar neuron L2']
VFB_fw106786	flywire_fafb:720575940660502401	['transmedullary neuron Tm37']
VFB_fw106787	flywire_fafb:720575940632066664	['T5a neuron']
VFB_fw106788	flywire_fafb:720575940619988557	['medulla intrinsic neuron Mi4']
VFB_fw106789	flywire_fafb:720575940632066408	['T5b neuron']
VFB_fw106790	flywire_fafb:720575940630707906	['medulla intrinsic neuron Mi4']
VFB_fw106791	flywire_fafb:720575940627760906	['T4a neuron']
VFB_fw106792	flywire_fafb:720575940625602152	['transmedullary neuron Tm3']
VFB_fw106793	flywire_fafb:720575940634567393	['transmedullary neuron Tm1']
VFB_fw106794	flywire_fafb:720575940619142966	['lamina monopolar neuron L2']
VFB_fw106773	flywire_fafb:720575940632065640	['transmedullary neuron Tm3']
VFB_fw106774	flywire_fafb:720575940621402689	['transmedullary neuron Tm1']
VFB_fw106775	flywire_fafb:720575940635567807	['Y neuron Y1']
VFB_fw106776	flywire_fafb:720575940614898850	['transmedullary neuron Tm3']
VFB_fw106777	flywire_fafb:720575940612990486	['transmedullary neuron Tm2']
VFB_fw106778	flywire_fafb:720575940620444436	['transmedullary neuron Tm4']
VFB_fw106779	flywire_fafb:720575940627556178	['transmedullary neuron Tm1']
VFB_fw106780	flywire_fafb:720575940619141942	['transmedullary neuron Tm3']
VFB_fw106781	flywire_fafb:720575940640227918	['adult cholinergic neuron', 'transmedullary neuron Tm5Y']
VFB_fw106782	flywire_fafb:720575940615035810	['lobula plate intrinsic neuron LPi3a']
VFB_fw106783	flywire_fafb:720575940619922742	['lobula plate intrinsic neuron LPi3-4']
VFB_fw106700	flywire_fafb:720575940631976403	['transmedullary Y neuron TmY10']
VFB_fw106701	flywire_fafb:720575940631704271	['T2a neuron', 'adult cholinergic neuron']
VFB_fw106702	flywire_fafb:720575940625977392	['transmedullary neuron Tm1']
VFB_fw106703	flywire_fafb:720575940615199594	['medulla intrinsic neuron Mi9']
VFB_fw106704	flywire_fafb:720575940633844962	['lamina monopolar neuron L5']
VFB_fw106705	flywire_fafb:720575940632765604	['transmedullary neuron Tm30']
VFB_fw106706	flywire_fafb:720575940620751494	['adult glutamatergic neuron', 'lamina monopolar neuron L4']
VFB_fw106707	flywire_fafb:720575940619282846	['transmedullary Y neuron TmY3']
VFB_fw106708	flywire_fafb:720575940623795690	['T4a neuron']
VFB_fw106709	flywire_fafb:720575940617656532	['lamina monopolar neuron L5']
VFB_fw106795	flywire_fafb:720575940616120588	['translobula plate neuron Tlp1']
VFB_fw106796	flywire_fafb:720575940624165815	['transmedullary neuron Tm3']
VFB_fw106797	flywire_fafb:720575940632067176	['T2a neuron', 'adult cholinergic neuron']
VFB_fw106798	flywire_fafb:720575940624161207	['transmedullary Y neuron TmY9']
VFB_fw106799	flywire_fafb:720575940624589576	['transmedullary Y neuron TmY9']
VFB_fw106840	flywire_fafb:720575940606048614	['medulla intrinsic neuron Mi4']
VFB_fw106841	flywire_fafb:720575940637731758	['transmedullary neuron Tm4']
VFB_fw106842	flywire_fafb:720575940630282496	['medulla intrinsic neuron Mi1']
VFB_fw106843	flywire_fafb:720575940623801834	['T4c neuron']
VFB_fw106844	flywire_fafb:720575940625988144	['transmedullary Y neuron TmY5a']
VFB_fw106845	flywire_fafb:720575940628357063	['adult cholinergic neuron', 'transmedullary neuron Tm5Y']
VFB_fw106846	flywire_fafb:720575940625889319	['medulla intrinsic neuron Mi4']
VFB_fw106847	flywire_fafb:720575940635202970	['adult cholinergic neuron', 'transmedullary Y neuron TmY13']
VFB_fw106848	flywire_fafb:720575940625989424	['transmedullary Y neuron TmY5a']
VFB_fw106849	flywire_fafb:720575940613225750	['medulla intrinsic neuron Mi9']
VFB_fw106830	flywire_fafb:720575940616795509	['transmedullary Y neuron TmY5a']
VFB_fw106831	flywire_fafb:720575940621937830	['T2a neuron', 'adult cholinergic neuron']
VFB_fw106832	flywire_fafb:720575940641955061	['transmedullary Y neuron TmY3']
VFB_fw106833	flywire_fafb:720575940615204458	['transmedullary Y neuron TmY3']
VFB_fw106834	flywire_fafb:720575940615204714	['transmedullary neuron Tm4']
VFB_fw106835	flywire_fafb:720575940618083585	['adult cholinergic neuron', 'adult transmedullary CB3851 neuron']
VFB_fw106836	flywire_fafb:720575940612992790	['T5c neuron']
VFB_fw106837	flywire_fafb:720575940627944202	['transmedullary neuron Tm4']
VFB_fw106838	flywire_fafb:720575940632120632	['T4b neuron']
VFB_fw106839	flywire_fafb:720575940632815171	['adult cholinergic neuron', 'transmedullary Y neuron TmY13']
VFB_fw106861	flywire_fafb:720575940637744094	['transmedullary Y neuron TmY5a']
VFB_fw106862	flywire_fafb:720575940627560018	['adult transmedullary Y neuron TmY21']
VFB_fw106863	flywire_fafb:720575940612689893	['distal medullary amacrine neuron Dm10']
VFB_fw106864	flywire_fafb:720575940616797301	['T2 neuron']
VFB_fw106865	flywire_fafb:720575940625990448	['T2 neuron']
VFB_fw106866	flywire_fafb:720575940628322386	['adult cholinergic neuron', 'adult transmedullary CB3851 neuron']
VFB_fw106867	flywire_fafb:720575940623168024	['T5a neuron']
VFB_fw106868	flywire_fafb:720575940616797813	['lamina monopolar neuron L5']
VFB_fw106869	flywire_fafb:720575940622594124	['T2 neuron']
VFB_fw106870	flywire_fafb:720575940623167768	['adult cholinergic neuron', 'transmedullary neuron Tm6']
VFB_fw106871	flywire_fafb:720575940627913237	['medulla intrinsic neuron Mi9']
VFB_fw106850	flywire_fafb:720575940620037835	['lamina monopolar neuron L5']
VFB_fw106851	flywire_fafb:720575940625097656	['transmedullary neuron Tm5b']
VFB_fw106852	flywire_fafb:720575940626781061	['adult cholinergic neuron', 'transmedullary Y neuron TmY13']
VFB_fw106853	flywire_fafb:720575940622051750	['distal medullary amacrine neuron Dm8a']
VFB_fw106854	flywire_fafb:720575940628757097	['T2a neuron', 'adult cholinergic neuron']
VFB_fw106855	flywire_fafb:720575940627013465	['T2a neuron', 'adult cholinergic neuron']
VFB_fw106856	flywire_fafb:720575940614120429	['transmedullary Y neuron TmY5a']
VFB_fw106857	flywire_fafb:720575940628357575	['T5a neuron']
VFB_fw106858	flywire_fafb:720575940627013721	['T2a neuron', 'adult cholinergic neuron']
VFB_fw106859	flywire_fafb:720575940626397261	['transmedullary Y neuron TmY10']
VFB_fw106860	flywire_fafb:720575940620446484	['T5b neuron']
VFB_fw106883	flywire_fafb:720575940623803114	['transmedullary neuron Tm9']
VFB_fw106884	flywire_fafb:720575940615027623	['adult cholinergic neuron', 'transmedullary Y neuron TmY20']
VFB_fw106885	flywire_fafb:720575940621870445	['centrifugal neuron C3']
VFB_fw106886	flywire_fafb:720575940630285056	['adult cholinergic neuron', 'transmedullary neuron Tm5Y']
VFB_fw106887	flywire_fafb:720575940632075368	['T2 neuron']
VFB_fw106888	flywire_fafb:720575940615210602	['medulla intrinsic neuron Mi4']
VFB_fw106889	flywire_fafb:720575940632076648	['adult cholinergic neuron', 'transmedullary neuron Tm5Y']
VFB_fw106890	flywire_fafb:720575940623272268	['transmedullary Y neuron TmY5a']
VFB_fw106891	flywire_fafb:720575940615211626	['adult central medulla intrinsic neuron Cm3']
VFB_fw106892	flywire_fafb:720575940625992496	['adult cholinergic neuron', 'lamina monopolar neuron L3']
VFB_fw106893	flywire_fafb:720575940623645578	['Y neuron Y3', 'adult cholinergic neuron']
VFB_fw106872	flywire_fafb:720575940616798325	['adult cholinergic neuron', 'transmedullary Y neuron TmY20']
VFB_fw106873	flywire_fafb:720575940632072296	['lamina monopolar neuron L2']
VFB_fw106874	flywire_fafb:720575940613486819	['transmedullary neuron Tm37']
VFB_fw106875	flywire_fafb:720575940627561554	['lamina monopolar neuron L5']
VFB_fw106876	flywire_fafb:720575940621447918	['translobula plate neuron Tlp1']
VFB_fw106877	flywire_fafb:720575940612778137	['adult cholinergic neuron', 'transmedullary Y neuron TmY18']
VFB_fw106878	flywire_fafb:720575940613054322	['T2 neuron']
VFB_fw106879	flywire_fafb:720575940617417275	['T5b neuron']
VFB_fw106880	flywire_fafb:720575940628467786	['T2 neuron']
VFB_fw106881	flywire_fafb:720575940624201141	['adult transmedullary Y neuron TmY21']
VFB_fw106882	flywire_fafb:720575940627940883	['transmedullary Y neuron TmY9']
VFB_fw106894	flywire_fafb:720575940615212138	['transmedullary neuron Tm34']
VFB_fw106895	flywire_fafb:720575940612996630	['transmedullary Y neuron TmY9']
VFB_fw106896	flywire_fafb:720575940642888333	['transmedullary neuron Tm1']
VFB_fw106897	flywire_fafb:720575940622284314	['transmedullary Y neuron TmY5a']
VFB_fw106898	flywire_fafb:720575940635205786	['T2a neuron', 'adult cholinergic neuron']
VFB_fw106899	flywire_fafb:720575940627564626	['transmedullary Y neuron TmY5a']
VFB_fw106800	flywire_fafb:720575940626442814	['adult cholinergic neuron', 'transmedullary Y neuron TmY18']
VFB_fw106801	flywire_fafb:720575940620090957	['medulla intrinsic neuron Mi9']
VFB_fw106802	flywire_fafb:720575940623800298	['lamina monopolar neuron L5']
VFB_fw106803	flywire_fafb:720575940617659860	['transmedullary neuron Tm20']
VFB_fw106804	flywire_fafb:720575940638240090	['transmedullary neuron Tm4']
VFB_fw106805	flywire_fafb:720575940632068456	['T2 neuron']
VFB_fw106806	flywire_fafb:720575940630695484	['translobula plate neuron Tlp1']
VFB_fw106807	flywire_fafb:720575940629154310	['lamina monopolar neuron L2']
VFB_fw106808	flywire_fafb:720575940624578539	['transmedullary neuron Tm2']
VFB_fw106809	flywire_fafb:720575940612528626	['T2a neuron', 'adult cholinergic neuron']
VFB_fw106820	flywire_fafb:720575940632069224	['adult central medulla intrinsic neuron Cm3']
VFB_fw106821	flywire_fafb:720575940622127877	['transmedullary neuron Tm3']
VFB_fw106822	flywire_fafb:720575940620113741	['transmedullary neuron Tm4']
VFB_fw106823	flywire_fafb:720575940620970375	['lamina wide-field 2 neuron']
VFB_fw106824	flywire_fafb:720575940620446228	['transmedullary neuron Tm3']
VFB_fw106825	flywire_fafb:720575940620445460	['adult cholinergic neuron', 'transmedullary Y neuron TmY13']
VFB_fw106826	flywire_fafb:720575940619712561	['adult cholinergic neuron', 'medulla intrinsic neuron Mi10']
VFB_fw106827	flywire_fafb:720575940627267855	['transmedullary neuron Tm4']
VFB_fw106828	flywire_fafb:720575940620037323	['T4b neuron']
VFB_fw106829	flywire_fafb:720575940626814083	['adult cholinergic neuron', 'transmedullary Y neuron TmY13']
VFB_fw106810	flywire_fafb:720575940624189576	['lamina wide-field 2 neuron']
VFB_fw106811	flywire_fafb:720575940623773576	['medulla intrinsic neuron Mi9']
VFB_fw106812	flywire_fafb:720575940627557202	['adult cholinergic neuron', 'lamina monopolar neuron L3']
VFB_fw106813	flywire_fafb:720575940607815346	['transmedullary neuron Tm1']
VFB_fw106814	flywire_fafb:720575940621197900	['transmedullary neuron Tm3']
VFB_fw106815	flywire_fafb:720575940623255053	['transmedullary Y neuron TmY4']
VFB_fw106816	flywire_fafb:720575940632771385	['medulla intrinsic neuron Mi9']
VFB_fw106817	flywire_fafb:720575940624578795	['lamina monopolar neuron L5']
VFB_fw106818	flywire_fafb:720575940612789361	['distal medullary amacrine neuron Dm10']
VFB_fw106819	flywire_fafb:720575940621250113	['lamina monopolar neuron L2']
VFB_fw106960	flywire_fafb:720575940611939278	['transmedullary neuron Tm12']
VFB_fw106961	flywire_fafb:720575940618215195	['adult cholinergic neuron', 'medulla intrinsic neuron Mi10']
VFB_fw106962	flywire_fafb:720575940625995568	['medulla intrinsic neuron Mi1']
VFB_fw106963	flywire_fafb:720575940618239161	['transmedullary Y neuron TmY3']
VFB_fw106964	flywire_fafb:720575940623020826	['T2a neuron', 'adult cholinergic neuron']
VFB_fw106965	flywire_fafb:720575940618215451	['T4a neuron']
VFB_fw106966	flywire_fafb:720575940652662262	['transmedullary neuron Tm4']
VFB_fw106967	flywire_fafb:720575940639918243	['transmedullary neuron Tm12']
VFB_fw106968	flywire_fafb:720575940613801965	['transmedullary neuron Tm3']
VFB_fw106969	flywire_fafb:720575940638862406	['T5a neuron']
VFB_fw106970	flywire_fafb:720575940640900048	['T5b neuron']
VFB_fw106950	flywire_fafb:720575940612695525	['medulla intrinsic neuron Mi9']
VFB_fw106951	flywire_fafb:720575940623987213	['adult cholinergic neuron', 'transmedullary Y neuron TmY18']
VFB_fw106952	flywire_fafb:720575940639433525	['adult cholinergic neuron', 'transmedullary neuron Tm5Y']
VFB_fw106953	flywire_fafb:720575940646136686	['adult glutamatergic neuron', 'lamina monopolar neuron L4']
VFB_fw106954	flywire_fafb:720575940622329072	['adult GABAergic neuron', 'lobula plate intrinsic neuron LPi3-4']
VFB_fw106955	flywire_fafb:720575940635176860	['adult central medulla intrinsic neuron Cm10']
VFB_fw106956	flywire_fafb:720575940636818062	['T2a neuron', 'adult cholinergic neuron']
VFB_fw106957	flywire_fafb:720575940622379760	['transmedullary neuron Tm5b']
VFB_fw106958	flywire_fafb:720575940639433781	['T5c neuron']
VFB_fw106959	flywire_fafb:720575940652662006	['T5b neuron']
VFB_fw106982	flywire_fafb:720575940612780441	['adult cholinergic neuron', 'transmedullary Y neuron TmY13']
VFB_fw106983	flywire_fafb:720575940623174680	['adult cholinergic neuron', 'medulla intrinsic neuron Mi10']
VFB_fw106984	flywire_fafb:720575940627493130	['transmedullary Y neuron TmY9']
VFB_fw106985	flywire_fafb:720575940629050128	['transmedullary Y neuron TmY9']
VFB_fw106986	flywire_fafb:720575940617670100	['transmedullary Y neuron TmY3']
VFB_fw106987	flywire_fafb:720575940622164662	['lamina monopolar neuron L1']
VFB_fw106988	flywire_fafb:720575940622805469	['medulla intrinsic neuron Mi4']
VFB_fw106989	flywire_fafb:720575940627412073	['transmedullary neuron Tm4']
VFB_fw106990	flywire_fafb:720575940634418076	['transmedullary Y neuron TmY10']
VFB_fw106991	flywire_fafb:720575940625101496	['transmedullary Y neuron TmY5a']
VFB_fw106992	flywire_fafb:720575940636820878	['T2 neuron']
VFB_fw106971	flywire_fafb:720575940628651516	['T5d neuron']
VFB_fw106972	flywire_fafb:720575940628758889	['transmedullary neuron Tm9']
VFB_fw106973	flywire_fafb:720575940630195559	['lamina monopolar neuron L2']
VFB_fw106974	flywire_fafb:720575940600782252	['medulla intrinsic neuron Mi9']
VFB_fw106975	flywire_fafb:720575940636819342	['transmedullary Y neuron TmY9']
VFB_fw106976	flywire_fafb:720575940625101240	['lamina monopolar neuron L2']
VFB_fw106977	flywire_fafb:720575940632805919	['medulla intrinsic neuron Mi4']
VFB_fw106978	flywire_fafb:720575940623804650	['adult GABAergic neuron', 'proximal medullary amacrine neuron Pm1']
VFB_fw106979	flywire_fafb:720575940635743924	['adult transmedullary Y neuron TmY21']
VFB_fw106980	flywire_fafb:720575940625784551	['lamina monopolar neuron L2']
VFB_fw106981	flywire_fafb:720575940628759401	['lamina monopolar neuron L5']
VFB_fw106993	flywire_fafb:720575940632039213	['adult cholinergic neuron', 'transmedullary neuron Tm5Y']
VFB_fw106994	flywire_fafb:720575940633427155	['T5c neuron']
VFB_fw106995	flywire_fafb:720575940609259733	['T5c neuron']
VFB_fw106996	flywire_fafb:720575940622782847	['lamina wide-field 1 neuron']
VFB_fw106997	flywire_fafb:720575940623805674	['T5c neuron']
VFB_fw106998	flywire_fafb:720575940623404031	['Y neuron Y3', 'adult cholinergic neuron']
VFB_fw106999	flywire_fafb:720575940613802989	['transmedullary Y neuron TmY5a']
VFB_fw106900	flywire_fafb:720575940627565138	['transmedullary Y neuron TmY5a']
VFB_fw106901	flywire_fafb:720575940645942295	['transmedullary neuron Tm34']
VFB_fw106902	flywire_fafb:720575940631865029	['adult cholinergic neuron', 'transmedullary neuron Tm16']
VFB_fw106903	flywire_fafb:720575940614002728	['adult central medulla intrinsic neuron Cm5']
VFB_fw106904	flywire_fafb:720575940627565650	['transmedullary neuron Tm20']
VFB_fw106905	flywire_fafb:720575940627895439	['transmedullary neuron Tm31']
