filename	label	is_a	part_of	comment	dbxrefs
513933	neuron 107378 (FANC:513933)	neuron|sensory neuron	female organism|adult nervous system	skeleton, sensory neuron, possible campaniform sensillum, left T3 leg nerve	catmaid_fanc_JRC2018VF:513933|catmaid_fanc:107377
513945	neuron 70530 (FANC:513945)	neuron|sensory neuron	female organism|adult nervous system	right T2 leg nerve, sensory neuron, skeleton	catmaid_fanc_JRC2018VF:513945|catmaid_fanc:70529
513957	neuron 13189 (FANC:513957)	neuron|sensory neuron of campaniform sensillum|sensory neuron	female organism|adult nervous system	campaniform sensillum, sensory neuron, left T1 leg nerve, skeleton	catmaid_fanc_JRC2018VF:513957|catmaid_fanc:13188
513971	neuron 104206 (FANC:513971)	neuron|sensory neuron	female organism|adult nervous system	skeleton, sensory neuron, right T3 leg nerve	catmaid_fanc_JRC2018VF:513971|catmaid_fanc:113549
513984	neuron 103696 (FANC:513984)	neuron|sensory neuron	female organism|adult nervous system	skeleton, sensory neuron, right T3 leg nerve	catmaid_fanc_JRC2018VF:513984|catmaid_fanc:113560
513996	neuron 80795 (FANC:513996)	neuron|sensory neuron	female organism|adult nervous system	skeleton, sensory neuron, left T2 leg nerve, possible campaniform sensillum	catmaid_fanc_JRC2018VF:513996|catmaid_fanc:80794
514009	neuron 19363 (FANC:514009)	neuron|chordotonal neuron|sensory neuron	female organism|adult nervous system	T1 leg club chordotonal neuron, left T1 leg nerve, skeleton, sensory neuron	catmaid_fanc_JRC2018VF:514009|catmaid_fanc:19362
514023	neuron 103574 (FANC:514023)	neuron|sensory neuron	female organism|adult nervous system	skeleton, right T3 leg nerve, sensory neuron	catmaid_fanc_JRC2018VF:514023|catmaid_fanc:113570
514035	neuron 19367 (FANC:514035)	neuron|sensory neuron|chordotonal neuron	female organism|adult nervous system	T1 leg club chordotonal neuron, sensory neuron, left T1 leg nerve, skeleton	catmaid_fanc_JRC2018VF:514035|catmaid_fanc:19366
514049	neuron 19372 (FANC:514049)	neuron|chordotonal neuron|sensory neuron	female organism|adult nervous system	T1 leg club chordotonal neuron, left T1 leg nerve, skeleton, sensory neuron	catmaid_fanc_JRC2018VF:514049|catmaid_fanc:19371
514063	neuron 99352 (FANC:514063)	neuron|sensory neuron	female organism|adult nervous system	skeleton, left-right homologs 9935 & 11715, sensory neuron, right T3 leg nerve	catmaid_fanc_JRC2018VF:514063|catmaid_fanc:113580
514076	neuron 193453 (FANC:514076)	neuron|sensory neuron	female organism|adult nervous system	skeleton, sensory neuron, right haltere nerve	catmaid_fanc_JRC2018VF:514076|catmaid_fanc:193452
514088	neuron 98713 (FANC:514088)	neuron|sensory neuron	female organism|adult nervous system	skeleton, right T3 leg nerve, sensory neuron	catmaid_fanc_JRC2018VF:514088|catmaid_fanc:113590
514100	neuron 23481 (FANC:514100)	neuron|sensory neuron	female organism|adult nervous system	left T1 leg nerve, skeleton, bristle, sensory neuron, left T1 ventral edge	catmaid_fanc_JRC2018VF:514100|catmaid_fanc:23480
514113	neuron 19386 (FANC:514113)	neuron|chordotonal neuron|sensory neuron	female organism|adult nervous system	T1 leg club chordotonal neuron, left T1 leg nerve, skeleton, sensory neuron	catmaid_fanc_JRC2018VF:514113|catmaid_fanc:19385
514127	neuron 25529 (FANC:514127)	neuron|sensory neuron	female organism|adult nervous system	sensory neuron, left T1 leg nerve, skeleton, bristle	catmaid_fanc_JRC2018VF:514127|catmaid_fanc:25528
514138	neuron 29627 (FANC:514138)	neuron|sensory neuron|chordotonal neuron	female organism|adult nervous system	T1 leg club chordotonal neuron, left T1 leg nerve, skeleton, sensory neuron	catmaid_fanc_JRC2018VF:514138|catmaid_fanc:29626
514152	neuron 74683 (FANC:514152)	neuron|sensory neuron	female organism|adult nervous system	right T2 leg nerve, sensory neuron, skeleton	catmaid_fanc_JRC2018VF:514152|catmaid_fanc:74682
514164	neuron 25537 (FANC:514164)	neuron|sensory neuron	female organism|adult nervous system	left T1 leg nerve, skeleton, bristle, sensory neuron, left T1 ventral edge	catmaid_fanc_JRC2018VF:514164|catmaid_fanc:25536
514177	neuron 104218 (FANC:514177)	neuron|sensory neuron	female organism|adult nervous system	skeleton, sensory neuron, right T3 leg nerve	catmaid_fanc_JRC2018VF:514177|catmaid_fanc:113600
514190	neuron 25544 (FANC:514190)	neuron|sensory neuron	female organism|adult nervous system	left T1 leg nerve, skeleton, bristle, sensory neuron, left T1 ventral edge	catmaid_fanc_JRC2018VF:514190|catmaid_fanc:25543
514203	neuron 189387 (FANC:514203)	neuron|sensory neuron	female organism|adult nervous system	skeleton, left haltere nerve, sensory neuron	catmaid_fanc_JRC2018VF:514203|catmaid_fanc:189386
514215	neuron 19405 (FANC:514215)	neuron|chordotonal neuron|sensory neuron	female organism|adult nervous system	T1 leg club chordotonal neuron, left T1 leg nerve, skeleton, sensory neuron	catmaid_fanc_JRC2018VF:514215|catmaid_fanc:19404
514229	neuron 104223 (FANC:514229)	neuron|sensory neuron	female organism|adult nervous system	skeleton, right T3 leg nerve, sensory neuron	catmaid_fanc_JRC2018VF:514229|catmaid_fanc:113611
514242	neuron 23504 (FANC:514242)	neuron|sensory neuron	female organism|adult nervous system	intersegmental, sensory neuron, left T1 leg nerve, skeleton, possible nonoblique campaniform sensillum, T1 leg sensory neuron unclassified subtype	catmaid_fanc_JRC2018VF:514242|catmaid_fanc:23503
514258	neuron 19412 (FANC:514258)	neuron|chordotonal neuron|sensory neuron	female organism|adult nervous system	T1 leg club chordotonal neuron, left T1 leg nerve, skeleton, sensory neuron	catmaid_fanc_JRC2018VF:514258|catmaid_fanc:19411
514272	neuron 104228 (FANC:514272)	neuron|sensory neuron	female organism|adult nervous system	skeleton, right T3 leg nerve, sensory neuron	catmaid_fanc_JRC2018VF:514272|catmaid_fanc:113621
514285	neuron 189398 (FANC:514285)	neuron|sensory neuron	female organism|adult nervous system	skeleton, sensory neuron, left haltere nerve	catmaid_fanc_JRC2018VF:514285|catmaid_fanc:189397
514297	neuron 19417 (FANC:514297)	neuron|chordotonal neuron|sensory neuron	female organism|adult nervous system	T1 leg club chordotonal neuron, left T1 leg nerve, skeleton, sensory neuron	catmaid_fanc_JRC2018VF:514297|catmaid_fanc:19416
514311	neuron 80857 (FANC:514311)	neuron|sensory neuron|sensory neuron of campaniform sensillum	female organism|adult nervous system	bCS, bCS figure, intersegmental, bilateral, sensory neuron, left T3 leg nerve, campaniform sensillum, skeleton	catmaid_fanc_JRC2018VF:514311|catmaid_fanc:80856
514327	neuron 25563 (FANC:514327)	neuron|sensory neuron	female organism|adult nervous system	sensory neuron, left T1 leg nerve, skeleton, ventral bifurcator, T1 leg sensory neuron unclassified subtype	catmaid_fanc_JRC2018VF:514327|catmaid_fanc:25562
514343	neuron 19424 (FANC:514343)	neuron|sensory neuron|chordotonal neuron	female organism|adult nervous system	left T1 leg nerve, skeleton, T1 leg club chordotonal neuron, sensory neuron	catmaid_fanc_JRC2018VF:514343|catmaid_fanc:19423
514357	neuron 100903 (FANC:514357)	neuron|sensory neuron	female organism|adult nervous system	skeleton, right T3 leg nerve, possible campaniform sensillum, sensory neuron	catmaid_fanc_JRC2018VF:514357|catmaid_fanc:113632
514370	neuron 100911 (FANC:514370)	neuron|sensory neuron	female organism|adult nervous system	skeleton, right T3 leg nerve, sensory neuron, possible campaniform sensillum	catmaid_fanc_JRC2018VF:514370|catmaid_fanc:113643
514384	neuron 70640 (FANC:514384)	neuron|sensory neuron	female organism|adult nervous system	right T2 leg nerve, sensory neuron, skeleton	catmaid_fanc_JRC2018VF:514384|catmaid_fanc:70639
514396	neuron 19444 (FANC:514396)	neuron|chordotonal neuron|sensory neuron	female organism|adult nervous system	T1 leg club chordotonal neuron, left T1 leg nerve, skeleton, sensory neuron	catmaid_fanc_JRC2018VF:514396|catmaid_fanc:19443
514410	neuron 80885 (FANC:514410)	neuron|sensory neuron	female organism|adult nervous system	sensory neuron, right T2 leg nerve, skeleton	catmaid_fanc_JRC2018VF:514410|catmaid_fanc:80884
514422	neuron 25591 (FANC:514422)	neuron|sensory neuron	female organism|adult nervous system	left T1 leg nerve, skeleton, bristle, left T1 anterior edge, sensory neuron	catmaid_fanc_JRC2018VF:514422|catmaid_fanc:25590
514435	neuron 103730 (FANC:514435)	neuron|sensory neuron	female organism|adult nervous system	skeleton, sensory neuron, right T3 leg nerve	catmaid_fanc_JRC2018VF:514435|catmaid_fanc:113654
514447	neuron 19451 (FANC:514447)	neuron|chordotonal neuron|sensory neuron	female organism|adult nervous system	T1 leg club chordotonal neuron, left T1 leg nerve, skeleton, sensory neuron	catmaid_fanc_JRC2018VF:514447|catmaid_fanc:19450
514461	neuron 23551 (FANC:514461)	neuron|sensory neuron of campaniform sensillum|sensory neuron	female organism|adult nervous system	campaniform sensillum, sensory neuron, left T1 leg nerve, skeleton	catmaid_fanc_JRC2018VF:514461|catmaid_fanc:23550
514474	neuron 80895 (FANC:514474)	neuron|sensory neuron	female organism|adult nervous system	sensory neuron, skeleton, right T2 leg nerve	catmaid_fanc_JRC2018VF:514474|catmaid_fanc:80894
514486	neuron 100931 (FANC:514486)	neuron|sensory neuron	female organism|adult nervous system	skeleton, right T3 leg nerve, sensory neuron, possible campaniform sensillum	catmaid_fanc_JRC2018VF:514486|catmaid_fanc:113664
514499	neuron 19458 (FANC:514499)	neuron|chordotonal neuron|sensory neuron	female organism|adult nervous system	T1 leg club chordotonal neuron, left T1 leg nerve, skeleton, sensory neuron	catmaid_fanc_JRC2018VF:514499|catmaid_fanc:19457
514513	neuron 25602 (FANC:514513)	neuron|sensory neuron	female organism|adult nervous system	left T1 leg nerve, skeleton, bristle, sensory neuron, left T1 anterior edge	catmaid_fanc_JRC2018VF:514513|catmaid_fanc:25601
514527	neuron 23561 (FANC:514527)	neuron|sensory neuron of campaniform sensillum|sensory neuron	female organism|adult nervous system	campaniform sensillum, left T1 leg nerve, skeleton, sensory neuron	catmaid_fanc_JRC2018VF:514527|catmaid_fanc:23560
514540	neuron 70668 (FANC:514540)	neuron|sensory neuron of campaniform sensillum|sensory neuron	female organism|adult nervous system	campaniform sensillum, right T2 leg nerve, skeleton, sensory neuron	catmaid_fanc_JRC2018VF:514540|catmaid_fanc:70667
514555	neuron 103748 (FANC:514555)	neuron|sensory neuron	female organism|adult nervous system	skeleton, sensory neuron, right T3 leg nerve	catmaid_fanc_JRC2018VF:514555|catmaid_fanc:113677
514567	neuron 25623 (FANC:514567)	neuron|sensory neuron	female organism|adult nervous system	left T1 leg nerve, skeleton, bristle, sensory neuron, left T1 ventral edge	catmaid_fanc_JRC2018VF:514567|catmaid_fanc:25622
514581	neuron 189463 (FANC:514581)	neuron|sensory neuron	female organism|adult nervous system	skeleton, sensory neuron, left T3 leg nerve	catmaid_fanc_JRC2018VF:514581|catmaid_fanc:189462
514593	neuron 23582 (FANC:514593)	neuron|sensory neuron	female organism|adult nervous system	left T1 leg nerve, skeleton, bristle, sensory neuron, left T1 posterior edge	catmaid_fanc_JRC2018VF:514593|catmaid_fanc:23581
514606	neuron 102885 (FANC:514606)	neuron|sensory neuron	female organism|adult nervous system	skeleton, right T3 leg nerve, sensory neuron	catmaid_fanc_JRC2018VF:514606|catmaid_fanc:113700
514618	neuron 189484 (FANC:514618)	neuron|sensory neuron	female organism|adult nervous system	skeleton, sensory neuron, left haltere nerve	catmaid_fanc_JRC2018VF:514618|catmaid_fanc:189483
514630	neuron 103014 (FANC:514630)	neuron|sensory neuron	female organism|adult nervous system	skeleton, sensory neuron, right T3 leg nerve	catmaid_fanc_JRC2018VF:514630|catmaid_fanc:113710
514644	neuron 189491 (FANC:514644)	neuron|sensory neuron	female organism|adult nervous system	skeleton, sensory neuron, left haltere nerve	catmaid_fanc_JRC2018VF:514644|catmaid_fanc:189490
514656	neuron 107572 (FANC:514656)	neuron|sensory neuron	female organism|adult nervous system	skeleton, left T3 leg nerve, sensory neuron	catmaid_fanc_JRC2018VF:514656|catmaid_fanc:107571
514668	neuron 70712 (FANC:514668)	neuron|sensory neuron	female organism|adult nervous system	sensory neuron, right T2 leg nerve, skeleton	catmaid_fanc_JRC2018VF:514668|catmaid_fanc:70711
514680	neuron 100938 (FANC:514680)	neuron|sensory neuron	female organism|adult nervous system	skeleton, right T3 leg nerve, sensory neuron	catmaid_fanc_JRC2018VF:514680|catmaid_fanc:113721
514692	neuron 23617 (FANC:514692)	neuron|sensory neuron	female organism|adult nervous system	left T1 leg nerve, skeleton, bristle, sensory neuron, left T1 ventral edge	catmaid_fanc_JRC2018VF:514692|catmaid_fanc:23616
514705	neuron 25665 (FANC:514705)	neuron|sensory neuron	female organism|adult nervous system	sensory neuron, left T1 leg nerve, skeleton, ventral bifurcator, T1 leg sensory neuron unclassified subtype	catmaid_fanc_JRC2018VF:514705|catmaid_fanc:25664
514719	neuron 102762 (FANC:514719)	neuron|sensory neuron	female organism|adult nervous system	skeleton, sensory neuron, right T3 leg nerve	catmaid_fanc_JRC2018VF:514719|catmaid_fanc:113731
514731	neuron 193609 (FANC:514731)	neuron|sensory neuron	female organism|adult nervous system	skeleton, sensory neuron, right T3 leg nerve	catmaid_fanc_JRC2018VF:514731|catmaid_fanc:193608
514744	neuron 102767 (FANC:514744)	neuron|sensory neuron	female organism|adult nervous system	skeleton, right T3 leg nerve, sensory neuron	catmaid_fanc_JRC2018VF:514744|catmaid_fanc:113742
514757	neuron 29782 (FANC:514757)	neuron|sensory neuron|chordotonal neuron	female organism|adult nervous system	T1 leg hook chordotonal neuron, skeleton, left T1 leg nerve, sensory neuron	catmaid_fanc_JRC2018VF:514757|catmaid_fanc:29781
514771	neuron 100945 (FANC:514771)	neuron|sensory neuron	female organism|adult nervous system	skeleton, right T3 leg nerve, sensory neuron	catmaid_fanc_JRC2018VF:514771|catmaid_fanc:113753
514783	neuron 23644 (FANC:514783)	neuron|sensory neuron	female organism|adult nervous system	left T1 leg nerve, skeleton, bristle, sensory neuron, left T1 ventral edge	catmaid_fanc_JRC2018VF:514783|catmaid_fanc:23643
514796	neuron 78942 (FANC:514796)	neuron|sensory neuron	female organism|adult nervous system	sensory neuron, skeleton, left T2 leg nerve	catmaid_fanc_JRC2018VF:514796|catmaid_fanc:78941
514808	neuron 189533 (FANC:514808)	neuron|sensory neuron	female organism|adult nervous system	skeleton, sensory neuron, left haltere nerve	catmaid_fanc_JRC2018VF:514808|catmaid_fanc:189532
514820	neuron 70755 (FANC:514820)	neuron|sensory neuron	female organism|adult nervous system	sensory neuron, right T2 leg nerve, skeleton	catmaid_fanc_JRC2018VF:514820|catmaid_fanc:70754
514832	neuron 78949 (FANC:514832)	neuron|sensory neuron	female organism|adult nervous system	sensory neuron, left T2 leg nerve, skeleton	catmaid_fanc_JRC2018VF:514832|catmaid_fanc:78948
514843	neuron 103671 (FANC:514843)	neuron|sensory neuron	female organism|adult nervous system	skeleton, right T3 leg nerve, sensory neuron	catmaid_fanc_JRC2018VF:514843|catmaid_fanc:113763
514855	neuron 78956 (FANC:514855)	neuron|sensory neuron	female organism|adult nervous system	sensory neuron, left T2 leg nerve, skeleton	catmaid_fanc_JRC2018VF:514855|catmaid_fanc:78955
514866	neuron 25710 (FANC:514866)	neuron|sensory neuron	female organism|adult nervous system	bristle, sensory neuron, left T1 leg nerve, skeleton	catmaid_fanc_JRC2018VF:514866|catmaid_fanc:25709
514878	neuron 100952 (FANC:514878)	neuron|sensory neuron	female organism|adult nervous system	skeleton, right T3 leg nerve, sensory neuron	catmaid_fanc_JRC2018VF:514878|catmaid_fanc:113773
514890	neuron 29810 (FANC:514890)	neuron|sensory neuron|chordotonal neuron	female organism|adult nervous system	T1 leg ascending chordotonal neuron, left T1 leg nerve, skeleton, sensory neuron	catmaid_fanc_JRC2018VF:514890|catmaid_fanc:29809
514904	neuron 78963 (FANC:514904)	neuron|sensory neuron	female organism|adult nervous system	sensory neuron, left T2 leg nerve, skeleton	catmaid_fanc_JRC2018VF:514904|catmaid_fanc:78962
514916	neuron 100959 (FANC:514916)	neuron|sensory neuron	female organism|adult nervous system	skeleton, right T3 leg nerve, sensory neuron	catmaid_fanc_JRC2018VF:514916|catmaid_fanc:113785
514928	neuron 25724 (FANC:514928)	neuron|sensory neuron	female organism|adult nervous system	left T1 leg nerve, skeleton, bristle, sensory neuron, left T1 ventral edge	catmaid_fanc_JRC2018VF:514928|catmaid_fanc:25723
514941	neuron 38013 (FANC:514941)	neuron|sensory neuron	female organism|adult nervous system	right posterior dorsal mesothoracic nerve, skeleton, sensory neuron	catmaid_fanc_JRC2018VF:514941|catmaid_fanc:38012
514952	neuron 78973 (FANC:514952)	neuron|sensory neuron	female organism|adult nervous system	sensory neuron, left T2 leg nerve, skeleton	catmaid_fanc_JRC2018VF:514952|catmaid_fanc:78972
514979	neuron 29826 (FANC:514979)	neuron|sensory neuron|chordotonal neuron	female organism|adult nervous system	T1 leg club chordotonal neuron, left T1 leg nerve, skeleton, sensory neuron	catmaid_fanc_JRC2018VF:514979|catmaid_fanc:29825
